Unnamed: 0,business_id,Shortlisted?,ProjectCategory,name,neighborhood,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories,label,PARKING,BikeParking,HairSpecializesIn_coloring,CONSUMER_SERVICE,NoiseLevel,Alcohol,Ambience_romantic,HappyHour,RECOMMENDATION,DogsAllowed,SPECIAL_FOOD,AgesAllowed,Unnamed: 0.1,weekday,weekend,averghour,if_Chain,polarity
341,B9E9X8mm_k2Ry-lHx9wEDw,Yes,Coffee,"""Paradise Bakery""",,"""10625 N Tatum Blvd""",Phoenix,AZ,85028,33.5834251,-111.9768837,3.0,70,0,Restaurants;Food;Sandwiches;Delis;Cafes;Bakeries,-1,1,1,0,0,0,0,0,0,0,0,0.0,0,1552,75.0,29.0,14.85714286,1,0.2737981335981129
342,kqZwCJyVXZl9OHDbr2a4Fg,Yes,Burger,"""Franks A Lot""",,"""15 N 40th St""",Phoenix,AZ,85034,33.4483495,-111.9953819,4.0,26,0,Restaurants;Sandwiches;Hot Dogs;Burgers,-1,1,0,0,0,0,0,0,0,0,1,0.0,0,2713,30.0,0.0,4.285714286,1,0.21918632449875472
343,RQTatUj2f9Nz9JViTH4aAQ,Yes,Italian,"""Different Pointe of View""",,"""11111 N 7th St""",Phoenix,AZ,85020,33.5917433,-112.06327179999998,4.0,421,1,American (Traditional);Mediterranean;Italian;Restaurants,-1,0,0,1,0,0,0,0,0,1,0,0.0,0,1571,18.0,8.0,3.714285714,1,0.3202959008621715
344,kcpu_H4BaMY0dqHY8khoGQ,Yes,Coffee,"""Starbucks""",,"""13240 N 7th St""",Phoenix,AZ,85022,33.606835499999995,-112.0657054,3.5,40,1,Food;Coffee & Tea,-1,0,0,0,0,0,0,0,1,0,0,0.0,0,3262,87.5,34.0,17.35714286,1,0.22161699229370632
345,IHadZayuynmzIcQy9egKWg,Yes,FastFood,"""KFC""",,"""1525 N 43rd Ave""",Phoenix,AZ,85009,33.4651,-112.152,2.0,12,1,Fast Food;Restaurants;Chicken Wings,0,0,0,0,0,0,0,0,0,0,0,0.0,0,4202,61.0,25.0,12.28571429,0,0.216087194007402
346,OwZM33ZI8LZVknaLICWIhw,Yes,Other,"""ZK Grill""",,"""4757 E Greenway Rd""",Phoenix,AZ,85032,33.624424299999994,-111.9784424,4.0,187,1,Mediterranean;Restaurants;Middle Eastern;Persian/Iranian,-1,1,1,0,0,0,0,0,0,0,0,0.0,0,191,46.0,19.0,9.285714286000001,1,0.2833011283938183
347,Qyg-cSYZyMQhSlS8vEz1bQ,Yes,Burger,"""Wendy's""",,"""4902 E Ray Rd""",Phoenix,AZ,85044,33.320391,-111.977841,3.0,11,1,Burgers;Fast Food;Restaurants,-1,0,0,0,0,0,0,0,0,0,1,0.0,0,2021,0.0,0.0,0.0,1,0.21439430975198967
348,sIw0l34tfVuXGJx7sMK8LA,Yes,Bar,"""Hooters""",,"""4804 E Chandler Blvd""",Phoenix,AZ,85048,33.3057767,-111.9798844,3.0,5,0,Restaurants;Nightlife;Sports Bars;Bars;Chicken Wings,0,0,0,0,1,0,0,0,0,0,0,,0,833,0.0,0.0,0.0,0,0.1804102557849678
349,xhrHNTlcOadsoBV7d22wwQ,Yes,Other,"""Circle K Stores""",,"""3435 W Deer Valley Rd""",Phoenix,AZ,85027,33.68346079999999,-112.1343203,2.0,5,1,Food;Grocery,-1,0,0,0,0,0,0,0,0,0,0,0.0,0,2945,0.0,0.0,0.0,1,0.2021507328454264
350,iBkc2dV-lXeXadYwmnOOIA,Yes,Bar,"""2601 on Central""",,"""2601 N Central Ave""",Phoenix,AZ,85004,33.476879,-112.073441,4.0,25,1,Bars;Nightlife;American (Traditional);Restaurants;American (New);Sandwiches;Comfort Food;Cocktail Bars,-1,0,0,0,0,0,0,0,0,0,0,0.0,0,1078,57.0,28.0,12.14285714,1,0.21379267449632086
351,5_PpFtjeLq1seO84SapJWw,Yes,Pizza,"""Papa John's Pizza""",,"""1810 W Northern Ave""",Phoenix,AZ,85021,33.55324106,-112.0982251,3.5,21,1,Restaurants;Pizza,0,0,1,0,0,0,0,0,0,0,0,0.0,0,3632,70.0,30.0,14.28571429,0,0.21278433129236
352,URa75T-A1QvjMUFNIPyukQ,Yes,Other,"""Da Valley Grill""",,"""2040 W Deer Valley Rd""",Phoenix,AZ,85027,33.6839914,-112.1040221,4.5,125,1,Restaurants;Hawaiian;Asian Fusion,-1,1,1,0,0,0,0,0,0,0,0,0.0,0,2994,52.5,5.0,8.214285713999999,1,0.284803171045294
353,jZ_3vs_RtMrkZbol1U_U7Q,Yes,Other,"""Greekfest Restaurant""",,"""1940 E Camelback Rd""",Phoenix,AZ,85016,33.5098669,-112.0394971,3.5,80,1,Restaurants;Greek;Mediterranean,-1,0,0,0,1,0,0,0,0,0,0,,0,2478,55.0,11.0,9.428571429,1,0.24875518201604535
354,cUGyI6ZrMXOAMn5EIiHhtw,Yes,Breakfast,"""Modern Market Eatery""",,"""4901 E Ray Rd""",Phoenix,AZ,85044,33.319379100000006,-111.9778294,4.0,94,1,Salad;Restaurants;Breakfast & Brunch;Sandwiches,-1,1,0,0,1,0,0,0,0,0,0,0.0,0,2110,0.0,0.0,0.0,1,0.27010974470145904
355,d-OBaAzzmDLXBOj1EQYgbg,Yes,Other,"""QuikTrip""",,"""2009 W Glendale Ave""",Phoenix,AZ,85021,33.5379613,-112.1018406,3.0,7,1,Food;Convenience Stores;Automotive;Gas Stations,0,0,0,0,0,0,0,0,1,0,0,0.0,0,3588,0.0,0.0,0.0,0,0.1759108539822018
356,FrXqoFcQqh0UYCvHQTfu-w,Yes,Other,"""Fuji Buffet""",,"""1575 E Camelback Rd""",Phoenix,AZ,85014,33.508282,-112.048136,2.5,24,0,Buffets;Restaurants,-1,1,1,0,0,0,0,0,0,0,0,0.0,0,866,0.0,0.0,0.0,1,0.1722537555623259
357,Q95GX4nSJlniB9t2uyWCnQ,Yes,Ice Cream,"""Sub Zero Ice Cream""",,"""Paradise Valley Mall, 4568 E Cactus Rd""",Phoenix,AZ,85032,33.6011167,-111.9834389,4.0,3,0,Ice Cream & Frozen Yogurt;Food,-1,0,0,0,0,0,1,0,0,0,0,0.0,0,176,55.0,18.0,10.42857143,1,0.20607871867429906
358,qJl8r3R7xqecjNcUkcteRQ,Yes,Other,"""Monroe's Downtown""",,"""3 W Monroe St""",Phoenix,AZ,85003,33.4503624,-112.07504109999998,5.0,4,0,American (Traditional);Restaurants,0,0,0,0,0,0,0,0,0,0,0,0.0,0,632,0.0,0.0,0.0,0,0.15580049568711113
359,kkEqZmVvVkgmCaOqE13mDg,Yes,Japanese,"""#1 Sushi""",,"""9617 N Metro Pkwy""",Phoenix,AZ,85051,33.58265205,-112.1185255,4.0,55,1,Sushi Bars;Restaurants;Asian Fusion;Japanese,0,0,0,0,1,0,0,0,0,0,0,0.0,0,3965,60.0,22.0,11.71428571,0,0.26321193810497
360,ekRY1NZnQ_0XPG4cediVlw,Yes,Breakfast,"""Blue Plate Brunchery""",,"""402 E Greenway Pkwy, Ste 5""",Phoenix,AZ,85022,33.6373522,-112.06844479999998,2.5,7,0,Breakfast & Brunch;Restaurants,-1,0,0,0,1,0,0,0,0,0,0,0.0,0,3225,0.0,0.0,0.0,1,0.16307523213832084
361,LHyj66waFlDcw9UToo27JQ,Yes,Bar,"""Angry Crab & BBQ""",,"""2808 E Indian School Rd""",Phoenix,AZ,85016,33.4962047,-112.0212354,4.0,730,1,Barbeque;Restaurants;Nightlife;Bars;Cajun/Creole;Seafood,-1,0,1,0,0,0,0,0,0,0,0,0.0,0,2268,55.0,24.0,11.28571429,1,0.2755114481666769
362,9uyPRXK7NGVXpMKpbOhw0A,Yes,Pizza,"""Streets of New York""",,"""39508 North Daisy Mountain Dr, Ste 158""",Phoenix,AZ,85086,33.84471,-112.134433,3.0,33,0,Restaurants;Italian;Pizza;Sandwiches,0,0,1,0,0,0,0,0,0,0,0,0.0,0,3743,53.5,21.5,10.71428571,0,0.2886876673958147
363,QTkI3UFW0rXvOnrU9k9HQw,Yes,Japanese,"""Sushi Sonora""",,"""3555 W Mcdowell""",Phoenix,AZ,85009,33.46571587,-112.1367335,3.0,14,1,Sushi Bars;Restaurants,0,0,0,0,1,0,0,0,0,0,0,0.0,0,4251,65.0,26.0,13.0,0,0.28877005316881665
364,sF_cT9_jMwWJsb5z2KXPHQ,Yes,Other,"""The Rebel Lounge""",,"""2303 E Indian School Rd""",Phoenix,AZ,85016,33.49448718,-112.0320658,3.5,30,1,Nightlife;Music Venues;Arts & Entertainment,-1,0,0,0,1,0,0,0,0,0,0,,0,2436,0.0,0.0,0.0,1,0.19266401939056726
365,IQ3wDfQYvE7B5Dsq7NArjQ,Yes,Mexican,"""Fuzzy's Taco Shop""",,"""4231 E Thomas Rd""",Phoenix,AZ,85018,33.47987,-111.989954,2.5,17,0,Restaurants;Mexican,-1,1,0,0,1,0,0,0,0,0,0,0.0,0,1888,62.0,24.0,12.28571429,1,0.20386082477101505
366,FAQN5XZk4ElntDNYIvdOEg,Yes,Other,"""The Gardener's Kitchen""",,"""Phoenix Farmers Markets""",Phoenix,AZ,85013,33.523244500000004,-112.0710576,5.0,3,1,Food;Health Markets;Specialty Food;Grocery,0,0,1,0,0,0,0,0,0,0,0,0.0,0,553,0.0,0.0,0.0,0,0.1894391185244011
367,y6Daer5X-Uv11AZL0SuyHg,Yes,FastFood,"""Jack in the Box""",,"""12223 N 32nd St""",Phoenix,AZ,85032,33.5980597,-112.0127981,2.0,9,1,Restaurants;Fast Food,-1,0,0,0,0,0,0,0,0,0,1,0.0,0,263,0.0,0.0,0.0,1,0.1958783557106764
368,5nWfU-qheLL-JzwYgHe_cQ,Yes,Burger,"""Gallagher's Sports Grill""",,"""7575 N 16th St""",Phoenix,AZ,85020,33.546583,-112.04693059999998,3.0,105,1,Sports Bars;Sandwiches;American (Traditional);Burgers;Bars;Restaurants;Nightlife,-1,0,0,0,0,0,0,0,0,0,0,0.0,0,1689,67.0,30.0,13.85714286,1,0.1860974805240623
369,65kCKrnO3SulNYEen0itGg,Yes,Pizza,"""Isa's Pizza""",,"""777 E Thunderbird Rd""",Phoenix,AZ,85022,33.607105,-112.063427,4.0,102,1,Salad;Pizza;Italian;Restaurants,-1,1,0,0,1,0,0,0,0,0,0,0.0,0,3350,45.0,18.0,9.0,1,0.2701355704959602
370,6tewQ0ymGsSx56D-B-KPog,Yes,Deli,"""Katz Delicatessen & Sandwich Shop""",,"""5144 N Central Ave""",Phoenix,AZ,85012,33.5126276,-112.0740912,3.0,5,0,Delis;Restaurants,-1,0,0,0,1,0,0,0,0,0,0,0.0,0,365,0.0,0.0,0.0,1,0.1243171032204224
371,6Iu4YDjAPrDRRrPCt_E2zA,Yes,Coffee,"""TEXAZ Grill""",,"""6003 N 16th St""",Phoenix,AZ,85016,33.52398400000001,-112.04698,4.0,507,1,Restaurants;Steakhouses,-1,1,0,0,0,0,0,0,0,2,0,0.0,0,2516,55.0,23.0,11.14285714,1,0.22456352534204466
372,y1VInN5m3RbHU59kiQbmxA,Yes,Mexican,"""Asi Es La Vida""",,"""3602 N 24th St""",Phoenix,AZ,85016,33.4895374,-112.0304508,4.0,216,1,Mexican;Restaurants,-1,1,1,0,0,0,0,0,0,0,0,0.0,0,2423,53.5,22.0,10.78571429,1,0.2251025142577044
373,5UaVi_cwnoAvIBp0g4aF2Q,Yes,Mexican,"""Birria Estilo Michoacan""",,"""906 N 15th Ave""",Phoenix,AZ,85007,33.4579594,-112.0916043,4.0,5,0,Mexican;Restaurants,0,0,0,0,1,0,0,0,0,0,0,0.0,0,4002,0.0,0.0,0.0,0,0.19169941815304226
374,EWo5usxVpjAs25NFBbsITQ,Yes,Breakfast,"""Corridors Cafe""",,"""2155 W Pinnacle Peak Rd, Unit 1""",Phoenix,AZ,85027,33.699034000000005,-112.1068993,4.5,33,1,Restaurants;Breakfast & Brunch,-1,0,0,0,1,0,0,0,0,0,0,0.0,0,2985,37.5,0.0,5.357142857,1,0.26714024737547665
375,EXAbfr5PkoRzMqlCb_3ALQ,Yes,French,"""Trente-Cinq""",,"""2333 N 7th St""",Phoenix,AZ,85006,33.4742872,-112.0648471,3.0,12,0,Restaurants;French;Belgian,0,1,1,0,0,0,0,0,0,0,0,0.0,0,2200,0.0,0.0,0.0,0,0.17002725153446846
376,KjCEF8aEk1ZBCrJitRi7fA,Yes,Other,"""Michaels at Park Central""",,"""3110 N Central Ave, Ste 140""",Phoenix,AZ,85012,33.4834128,-112.0753722,3.0,13,1,American (Traditional);Restaurants;Soul Food;Nightlife;Event Planning & Services;Dance Clubs;Venues & Event Spaces,-1,0,0,0,1,0,0,0,0,0,0,0.0,0,339,25.0,8.0,4.714285714,1,0.272772978008414
377,R_6ZdYGyq7W1EE2fXML30w,Yes,Breakfast,"""Cranberry Hills Eatery & Catering""",,"""3003 N Central Ave, Ste 118""",Phoenix,AZ,85012,33.4825295,-112.0732229,3.5,35,1,Breakfast & Brunch;Cafes;Restaurants;Food;Caterers;American (New);Event Planning & Services;Coffee & Tea,-1,2,0,0,1,0,0,0,0,0,0,0.0,0,350,42.5,0.0,6.071428571,1,0.19505423571012048
378,0WBh9dCbwsBqkxSqHL0j-A,Yes,Other,"""Tom and Lin Catering""",,"""2534 E Greenway Rd, Ste 103""",Phoenix,AZ,85032,33.62671592,-112.0272216,5.0,9,1,Caterers;Event Planning & Services;Wedding Planning;Party & Event Planning,-1,0,0,0,0,0,0,0,0,0,0,0.0,0,84,0.0,0.0,0.0,1,0.2213876710900898
379,GpX1PmgplBrG_DLiJVDC-g,Yes,Mexican,"""Padre's Modern Mexican Cuisine""",,"""1044 E Camelback Rd""",Phoenix,AZ,85014,33.5093453,-112.0588374,4.0,137,0,Bars;Latin American;Restaurants;Nightlife;Mexican,-1,1,0,0,0,0,0,0,0,2,0,0.0,0,860,59.0,7.0,9.428571429,1,0.2795410492512969
380,AWOZ5PCaxW8KWQl0KJhTMA,Yes,Sandwiches,"""Subway""",,"""2316 W Bethany Home Rd, Ste 113""",Phoenix,AZ,85015,33.5247189,-112.1095327,4.0,7,1,Sandwiches;Fast Food;Restaurants,0,0,0,0,0,0,0,0,0,0,0,0.0,0,4180,72.5,25.5,14.0,0,0.19996408348268152
381,18FDlJmk4d4UnMir8KbYjg,Yes,Other,"""Walgreens""",,"""3434 W Southern Ave""",Phoenix,AZ,85041,33.3926716,-112.1329201,3.0,4,1,Convenience Stores;Photography Stores & Services;Beauty & Spas;Shopping;Food;Cosmetics & Beauty Supply;Drugstores,0,0,1,0,0,0,0,0,0,0,0,0.0,0,4262,70.0,28.0,14.0,0,0.15875130058132145
382,GRAO7h1dc7qTDub4JQIDCA,Yes,Latin Food,"""Pollo Campero""",,"""7745 W Thomas Rd""",Phoenix,AZ,85033,33.4797,-112.225412,4.0,8,0,Fast Food;Latin American;Restaurants,0,0,1,0,0,0,0,0,0,0,0,0.0,0,4048,0.0,0.0,0.0,0,0.1355859589963803
383,K7iXanNDUatp6YpVoLghBg,Yes,Ice Cream,"""Berrygood Yogurt""",,"""2510 W Happy Valley Rd, Ste 1252""",Phoenix,AZ,85085,33.7150963,-112.1136988,3.5,8,0,Ice Cream & Frozen Yogurt;Food,0,0,1,0,0,0,0,0,0,0,0,0.0,0,465,0.0,0.0,0.0,0,0.18632422231399406
384,mfBTgkK84bsYTC8xEkuBMw,Yes,Sandwiches,"""Great Steak and Potato Co.""",,"""3400 E Sky Harbor Blvd""",Phoenix,AZ,85034,33.4354656,-112.00717140000002,2.0,9,1,Restaurants;Fast Food;Sandwiches,-1,0,0,0,0,0,0,0,0,0,0,0.0,0,2688,0.0,0.0,0.0,1,0.16226386716111565
385,LbZ6Kl0G8DI6VGed8kzphA,Yes,Sandwiches,"""Firehouse Subs""",,"""4025 E Chandler Blvd, Ste 68""",Phoenix,AZ,85048,33.304666999999995,-111.9945819,4.0,33,1,Fast Food;Delis;Restaurants;Sandwiches,0,0,0,0,0,0,0,0,0,0,0,0.0,0,768,60.0,24.0,12.0,0,0.2218982805845677
386,aNCLPEsrgB_gGwULOpYpqw,Yes,Bar,"""Pok-U""",,"""1024 E Buckeye Rd""",Phoenix,AZ,85034,33.4374555,-112.0593994,3.5,12,1,Hawaiian;Poke;Food;Restaurants;Sushi Bars;Seafood,-1,0,1,0,0,0,0,0,0,0,0,0.0,0,2622,55.0,10.0,9.285714286000001,1,0.19247262773834856
387,rbywwnfMjFjJwLQkgpdIEw,Yes,Mexican,"""Rito's Mexican Food- Phoenix""",,"""907 N 14th St""",Phoenix,AZ,85006,33.457936100000005,-112.0520629,4.5,292,1,Mexican;Restaurants,0,1,0,0,0,0,0,0,0,1,0,0.0,0,2174,39.0,6.0,6.428571429,0,0.2534347518846705
388,OWw5_o8eLkWs5pJLCfjWeQ,Yes,Coffee,"""Starbucks""",,"""111 NW 3rd St""",Phoenix,AZ,85004,33.4471025,-112.0699203,2.5,3,1,Coffee & Tea;Food;Bakeries,-1,0,0,0,0,0,1,0,0,0,0,0.0,0,1119,50.0,10.0,8.571428571,1,0.12596726541218567
389,RGGOEmgtKXXZI91IXHEuIA,Yes,Other,"""Bonefish Grill""",,"""12811 N. Tatum Blvd""",Phoenix,AZ,85032,33.60239484,-111.9780978,3.0,146,0,Seafood;Restaurants,-1,1,0,0,1,0,0,0,0,0,0,0.0,0,318,56.0,23.0,11.28571429,1,0.25250042718321003
390,a7GomHLPBvkDzmH1D3e8vA,Yes,Burger,"""Five Guys Burgers and Fries""",,"""2131 E Camelback Rd, Ste 111""",Phoenix,AZ,85016,33.508677,-112.035668,4.0,14,0,Fast Food;Burgers;American (New);Restaurants,-1,1,0,0,0,0,0,0,0,0,0,0.0,0,2348,55.0,22.0,11.0,1,0.19332686269320384
391,v-0NDqyGihfhGczt2u-gpw,Yes,Bar,"""Dutch Bros Coffee""",,"""3045 E Indian School Rd""",Phoenix,AZ,85016,33.49500398,-112.01615,4.5,7,1,Juice Bars & Smoothies;Bubble Tea;Food;Coffee & Tea;Donuts,-1,0,0,0,0,0,0,0,1,0,0,0.0,0,2412,86.0,35.0,17.28571429,1,0.18440359561450564
392,jvdZQPW2AwJOHYbQYPZq3A,Yes,Pizza,"""Domino's Pizza""",,"""5833 N 35th Ave""",Phoenix,AZ,85017,33.523217200000005,-112.1339665,2.5,15,1,Italian;Sandwiches;Chicken Wings;Restaurants;Pizza,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1452,72.0,30.0,14.57142857,0,0.21638665206359706
393,uP_mkj1Z3aQ3MY2oNgId3Q,Yes,Pizza,"""Valley Pizza Downtown""",,"""1348 W Roosevelt St""",Phoenix,AZ,85007,33.4586677,-112.090481,3.5,28,0,Restaurants;Pizza,0,2,1,0,0,0,0,0,0,0,0,0.0,0,4030,52.0,12.0,9.142857142999999,0,0.19274956130949614
394,V7J2KXLaTX6d3oKnWxRYqw,Yes,Coffee,"""Starbucks""",,"""50 W Jefferson St, Ste 170""",Phoenix,AZ,85003,33.44809876,-112.074932,3.5,42,1,Coffee & Tea;Food,0,0,0,0,0,0,0,0,1,0,0,0.0,0,647,77.5,29.0,15.21428571,0,0.1909913856768461
395,Id9B3nyNBtdQvJeZ4D2ZUg,Yes,Other,"""Safeway""",,"""1334 E Chandler Blvd""",Phoenix,AZ,85048,33.3069475,-112.0540306,3.5,13,1,Food;Grocery,0,0,0,0,0,0,0,0,1,0,0,0.0,0,783,0.0,0.0,0.0,0,0.18957323669662
396,ZedqK_MSaSKCwbu4VRuTzA,Yes,Coffee,"""The Teapot""",,"""818 N 5th Ave""",Phoenix,AZ,85003,33.45729395,-112.0805154,4.5,72,1,Coffee & Tea;Playgrounds;Breakfast & Brunch;Venues & Event Spaces;Cafes;Active Life;Food;Restaurants;Event Planning & Services,0,1,0,0,1,0,0,0,0,1,0,0.0,0,648,28.5,12.0,5.785714286,0,0.2364176056413844
397,lkpoSg7xf60BsrOjdm0CBA,Yes,Sandwiches,"""BoSa Donuts""",,"""4910 E Ray Rd""",Phoenix,AZ,85044,33.32034587,-111.9773173,4.5,68,1,Food;Restaurants;Donuts;Sandwiches;Coffee & Tea,-1,0,0,0,1,0,0,0,0,0,0,0.0,0,2052,85.0,34.0,17.0,1,0.24717075651493825
398,bo05yEhBVDA6YFOST_Gqlg,Yes,Mexican,"""Machete Azteca""",,"""3549 W Thunderbird Rd""",Phoenix,AZ,85029,33.61038718,-112.1353181,3.5,12,1,Restaurants;Mexican,-1,0,0,0,1,0,0,0,0,0,0,0.0,0,3154,45.0,18.0,9.0,1,0.18611224223792425
399,d_z8xew4Le3l9nc832rDpg,Yes,Bar,"""Over Under Sports Grill""",,"""3128 E Cactus""",Phoenix,AZ,85032,33.597332,-112.01393600000002,3.5,13,0,Nightlife;Sports Bars;Bars,-1,0,0,0,1,0,0,0,0,0,0,,0,217,75.0,30.0,15.0,1,0.18844545471812132
400,L6Jnx7zUHDxBZ5e-OYSqLQ,Yes,Sandwiches,"""Mr Submarine""",,"""2347 E Osborn Rd""",Phoenix,AZ,85016,33.487244800000006,-112.0305529,4.0,24,0,Sandwiches;Restaurants,-1,1,1,0,0,0,0,0,0,0,0,0.0,0,2530,0.0,0.0,0.0,1,0.2284397636930669
401,AheA5X4tjY9Amih0yQ8wIw,Yes,Italian,"""Le Ragazze""",,"""1334 E Chandler Ave, Ste 11""",Phoenix,AZ,85048,33.3067372,-112.0537905,4.0,23,0,Restaurants;Italian,0,1,1,0,0,0,0,0,0,0,0,0.0,0,826,0.0,0.0,0.0,0,0.1707484756381094
402,vh3ymzbLEkqPHw0-IouMEw,Yes,Seafood,"""Pete's Fish & Chips""",,"""3715 E Van Buren St""",Phoenix,AZ,85008,33.450995500000005,-112.0013904,3.5,3,0,Restaurants;Seafood;Fish & Chips,-1,0,0,0,1,0,0,0,0,0,0,0.0,0,2877,0.0,0.0,0.0,1,0.2036621171134379
403,najluTSbgZEpCdLIbpvnxQ,Yes,Burger,"""Maryln's Fish & Chips""",,"""5436 S Central Ave""",Phoenix,AZ,85041,33.396343,-112.073687,4.5,138,1,Seafood;Sandwiches;Restaurants;Chicken Wings;Burgers;Fish & Chips,0,1,0,0,0,0,0,0,0,0,1,0.0,0,4303,50.0,19.0,9.857142857000001,0,0.2467651335507599
404,P7gVMk7FJwBXgtmzXdjBcw,Yes,Ice Cream,"""Chill Out Gelato Cafe""",,"""610 E Roosevelt St""",Phoenix,AZ,85073,33.4588994,-112.0662616,3.5,11,0,Desserts;Food;Ice Cream & Frozen Yogurt,0,0,0,0,2,0,0,0,0,0,0,0.0,0,3175,0.0,0.0,0.0,0,0.11109768619643344
405,fms8iKzj1PedYhJbMTvYQQ,Yes,Other,"""Al Rafedin""",,"""3650 W Camelback Rd""",Phoenix,AZ,85019,33.5098759,-112.1382347,3.0,4,1,Restaurants;Middle Eastern,0,1,1,0,0,0,0,0,0,0,0,0.0,0,4338,0.0,0.0,0.0,0,0.12002224926834355
406,I8TOosBLYKxZMAYNNyGEyg,Yes,Chinese,"""Tasty House Chinese Restaurant""",,"""1512 W Bell Rd, Ste 7""",Phoenix,AZ,85023,33.6410158,-112.0924524,2.5,62,0,Restaurants;Chinese,0,1,1,0,0,0,0,0,0,0,0,0.0,0,3534,47.5,19.0,9.5,0,0.3328407917719343
407,w8EtrFyt-GJq6tRXcArmng,Yes,Bar,"""Baja Red's Cantina""",,"""5122 E McDowell Rd""",Phoenix,AZ,85008,33.466366,-111.971069,4.0,6,0,Nightlife;Dive Bars;Bars,-1,0,0,0,1,0,0,0,0,0,0,0.0,0,2845,0.0,0.0,0.0,1,0.24396885618493036
408,a_nrM7aMl9vNnT5hYWXR1g,Yes,Latin Food,"""Babaloos Cuban Cafe""",,"""1241 E Chandler Blvd""",Phoenix,AZ,85048,33.304331,-112.054775,4.0,24,0,Restaurants;Cuban,0,1,1,0,0,0,0,0,0,0,0,0.0,0,821,28.0,18.0,6.571428571,0,0.24815086721949325
409,KYo0OqRr-q-TM2o66MBJYg,Yes,Mexican,"""Verde""",,"""825 N 1st St""",Phoenix,AZ,85004,33.457457,-112.072164,4.0,54,0,Mexican;Restaurants,-1,1,1,0,0,0,0,0,0,0,0,0.0,0,1208,45.0,11.0,8.0,1,0.2585165998208027
410,N-5j18ODfZKH_Q5p__MoSw,Yes,Mexican,"""Queso Good""",,"""4501 West Van Buren St""",Phoenix,AZ,85043,33.4507665,-112.1568449,3.5,65,1,Food Trucks;Restaurants;Mexican;Street Vendors;Food,0,0,0,0,1,0,0,0,0,0,0,0.0,0,18,0.0,0.0,0.0,0,0.2556173570907223
411,8GHn7-g8u1Zi9rJcDF5fZw,Yes,Other,"""Hi-Health Supermart""",,"""742 E Glendale Ave, Ste 8""",Phoenix,AZ,85020,33.538929700000004,-112.0638277,3.5,6,1,Specialty Food;Shopping;Vitamins & Supplements;Food;Health Markets;Grocery,-1,0,0,0,0,0,1,0,0,0,0,0.0,0,1687,59.0,19.0,11.14285714,1,0.18330966872550533
412,Yv8VpV7fKZqVpwC3NBDd1A,Yes,Bar,"""Maui Wowi Hawaiian Coffees and Smoothies""",,"""3722 E Indian School Rd""",Phoenix,AZ,85018,33.4953972,-112.0010971,3.0,7,0,Food;Juice Bars & Smoothies;Coffee & Tea,-1,0,0,0,0,0,0,0,0,0,0,0.0,0,1789,0.0,0.0,0.0,1,0.2159652341091742
413,1rebduwtmrHQhl32djRS7A,Yes,Italian,"""McGurkee's Italian Kitchen""",,"""2822 N 15th Ave""",Phoenix,AZ,85007,33.4801488,-112.0916666,4.5,149,1,Restaurants;Italian;Greek;Sandwiches,0,1,1,0,0,0,0,0,0,0,0,0.0,0,4025,45.0,9.0,7.714285714,0,0.22411881509908527
414,WrNuRG-tbOzcn3e8ECA43Q,Yes,Deli,"""El Super""",,"""3130 E Thomas Rd""",Phoenix,AZ,85016,33.481747,-112.01464579999998,3.5,19,1,Delis;Ethnic Food;Food;Specialty Food;Imported Food;Shopping;Restaurants;Meat Shops;Grocery;Department Stores;Fashion,-1,0,1,0,0,0,0,0,0,0,0,0.0,0,2337,80.0,32.0,16.0,1,0.1810400337893844
415,Hh1I-rRuM1MwpyT0IuvXMw,Yes,Mexican,"""Antojos Your Way""",,"""10720 W Indian School Rd, Ste 73""",Phoenix,AZ,85037,33.49415444,-112.2920152,4.0,11,1,Fruits & Veggies;Mexican;Food;Cafes;Desserts;Coffee & Tea;Specialty Food;Restaurants,0,1,0,0,0,0,0,0,0,0,0,0.0,0,3459,52.5,21.0,10.5,0,0.20702683729683252
416,wltfqot_Et0r-DYaZDxWFA,Yes,Bar,"""Hammered Hog BBQ Hall & Saloon""",,"""3128 E Cactus Rd""",Phoenix,AZ,85032,33.5973316,-112.0140001,3.5,119,0,Restaurants;Barbeque,-1,1,1,0,0,0,0,0,0,0,0,0.0,0,244,50.0,24.0,10.57142857,1,0.2741918300408469
417,VbuqVOVUT4HYXKI6B_S59A,Yes,Burger,"""Thirteenorth Grille""",,"""1301 E Northern Ave""",Phoenix,AZ,85020,33.5527984,-112.0542597,4.0,242,1,Nightlife;Burgers;Restaurants;Bars;American (New),-1,0,0,0,0,0,0,0,0,0,0,0.0,0,1644,51.0,26.0,11.0,1,0.33132424601322674
418,rqS1ywhjBrxJrVNri7pfXA,Yes,Mexican,"""Two Hippies Beach House - Bell Road""",,"""4001 E Bell Rd, Ste 102""",Phoenix,AZ,85032,33.640408,-111.995167,3.5,11,0,Hot Dogs;Mexican;Restaurants;Gluten-Free,-1,0,1,0,0,0,0,0,0,0,0,0.0,0,173,45.0,15.0,8.571428571,1,0.2729764058565484
